cache_generated_at_utc,cache_domain,cache_summary_token,cache_combine_systems,cache_combination_key,Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,ch4_enteric_kg_per_kg_product,ch4_manure_kg_per_kg_product,n2o_direct_kg_per_kg_product,total_direct_gas_kg_per_kg_product,water_l_per_kg_product,electricity_kwh_per_kg_product,area_ha_per_kg_product,total_feed_kg_per_kg_product,supplement_feed_kg_per_kg_product,pasture_feed_kg_per_kg_product,unmatched_pasture_feed_kg_per_kg_product,nh3_total_kg_per_kg_product,nh3_housing_kg_per_kg_product,nh3_grazing_kg_per_kg_product,nox_as_no2_kg_per_kg_product,animals_total_live_weight_kg_per_kg_product
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,cattle_meat,cattle,dairy,1 kg product,1.0,0.21309249718892895,0.019372045198993482,0.0011623227119395636,0.23362686509986194,43.587101697735456,0.5811613559698061,0.0008743058983243057,9.686022599496768,3.874409039798708,5.811613559698061,0.8717420339547091,0.0025571099662670964,0.001789976976386957,0.0007671329898800949,0.00046492908477579537,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,cattle_meat,cattle,dual-purpose,1 kg product,1.0,0.21531894326870954,0.019574449388064453,0.0011744669632838235,0.2360678596200579,44.042511123145154,0.5872334816419352,0.000621994518468034,9.787224694032254,3.914889877612902,5.872334816419353,0.8808502224629029,0.0025838273192244684,0.0018086791234571142,0.000775148195767305,0.0004697867853135075,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,eggs,poultry,dual-purpose poultry,1 kg shell eggs,1.0,0.0,0.0047031987630587,0.0007054798144588,0.005408678577517501,6.466898299205747,0.11757996907646809,0.0187732723735537,1.5990875794399666,1.5990875794399666,0.0,0.0,0.0015520555918093,0.0010864389142665,0.0004656166775428,0.0002821919257835,0.1224120226001586
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,eggs,poultry,layers,1 kg shell eggs,1.0,0.0,0.004703198763058699,0.0007054798144588001,0.0054086785775175,6.466898299205747,0.11757996907646809,0.0,1.5990875794399666,1.5990875794399666,0.0,0.0,0.0015520555918092998,0.0010864389142665,0.0004656166775428,0.0002821919257835,0.1224120226001586
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,meat_poultry,poultry,(all holdings),1 kg meat product,1.0,0.0,0.011380445430988918,0.0017070668146482767,0.013087512245637195,15.648112467609781,0.28451113577472326,7.236839680700338e-06,3.869351446536237,3.869351446536237,0.0,0.0,0.003755546992226284,0.0026288828945583795,0.0011266640976679027,0.0006828267258592725,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,milk,cattle,(unknown),1 kg FPCM,1.0,0.11525692744489728,0.010477902494990598,0.0006286741496993747,0.12636350408958738,23.575280613729003,0.3143370748497199,9.261678373333239e-06,5.238951247495333,2.0955804989981335,3.1433707484972,0.47150561227457993,0.0013830831293387027,0.0009681581905370498,0.0004149249388015674,0.00025146965987968804,0.7176645544514155
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,milk,cattle,beef,1 kg FPCM,1.0,0.07925474434969759,0.0072049767590634094,0.0004322986055437654,0.0868920197143048,16.21119770789269,0.21614930277190256,6.566354172327686e-05,3.6024883795317093,1.4409953518126837,2.161493027719026,0.3242239541578538,0.0009510569321963363,0.0006657398525373716,0.00028531707965889606,0.0001729194422174818,0.4934915588399602
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,milk,cattle,dairy,1 kg FPCM,1.0,0.046939235223548016,0.004267203202140704,0.0002560321921283827,0.05146247061781721,9.601207204816646,0.12801609606422196,0.0003736484554150141,2.1336016010703656,0.8534406404281464,1.2801609606422195,0.19202414409633292,0.0005632708226825528,0.00039428957587773794,0.00016898124680473142,0.00010241287685136243,0.29227419192744736
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,milk,cattle,dual-purpose,1 kg FPCM,1.0,0.05680455412512399,0.00516405037501124,0.0003098430225006212,0.06227844752263592,11.619113343775368,0.1549215112503382,0.00010158157497446499,2.5820251875056366,1.0328100750022549,1.5492151125033822,0.23238226687550728,0.0006816546495014526,0.00047715825465099315,0.000204496394850397,0.0001239372090002368,0.3537020804802243
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,other_livestock_live,other,(all holdings),1 kg product,1.0,0.0276387281513503,0.006909682037837545,0.0003454841018918218,0.034893894291079766,16.583236890810202,0.013819364075675113,0.0017934623343611028,2.763872815135034,1.381936407567517,1.381936407567517,0.20729046113512753,0.0007600650241620703,0.0005320455169134308,0.0002280195072486257,0.00013819364075669022,1.0
